,Date,YoYChange
329,2017-06,20.700000000000045
330,2017-07,9.600000000000136
331,2017-08,8.600000000000136
332,2017-09,5.7999999999999545
333,2017-10,8.200000000000045
334,2017-11,6.2000000000000455
335,2017-12,-1.2000000000000455
336,2018-01,3.2000000000000455
337,2018-02,4.900000000000091
338,2018-03,2.5
339,2018-04,2.6000000000001364
340,2018-05,2.2000000000000455
341,2018-06,1.099999999999909
342,2018-07,12.299999999999955
343,2018-08,10.79999999999984
344,2018-09,6.099999999999909
345,2018-10,8.5
346,2018-11,6.2999999999999545
347,2018-12,9.399999999999864
348,2019-01,11.0
349,2019-02,5.399999999999864
350,2019-03,8.299999999999955
351,2019-04,10.200000000000045
352,2019-05,10.800000000000068
353,2019-06,7.7000000000000455
354,2019-07,8.600000000000136
355,2019-08,-0.599999999999909
356,2019-09,7.7000000000000455
357,2019-10,8.200000000000045
358,2019-11,11.299999999999955
359,2019-12,10.200000000000273
360,2020-01,6.5
361,2020-02,9.600000000000023
362,2020-03,-0.6000000000000227
363,2020-04,-115.0
364,2020-05,-114.30000000000007
